interaction_id,lead_id,interaction_type,timestamp,channel,device_type,campaign_id,full_name,email,created_at,source_channel,location,lead_quality_score,converted
IT01710,LD00920,ad clicked,2024-11-23,instagram,mobile,CP188,Stephanie Holmes,mccartythomas@example.net,2024-09-04,Instagram,Ukraine,62,1
IT02155,LD00920,page viewed,2024-12-01,instagram,mobile,CP385,Stephanie Holmes,mccartythomas@example.net,2024-09-04,Instagram,Ukraine,62,1
IT03750,LD00921,email opened,2025-07-17,instagram,mobile,CP414,Lisa Rodriguez,kellypearson@example.com,2025-07-15,Instagram,Ireland,61,0
IT00746,LD00921,page viewed,2025-08-22,instagram,desktop,CP749,Lisa Rodriguez,kellypearson@example.com,2025-07-15,Instagram,Ireland,61,0
IT00065,LD00921,ad clicked,2025-09-15,instagram,mobile,CP459,Lisa Rodriguez,kellypearson@example.com,2025-07-15,Instagram,Ireland,61,0
IT00375,LD00922,page viewed,2025-02-20,google ads,mobile,CP160,Jessica Anderson,robincoffey@example.com,2024-12-27,Google Ads,Christmas Island,51,0
IT02003,LD00923,ad clicked,2025-06-26,instagram,mobile,CP282,Lisa Andrade,lloydrobert@example.net,2025-06-14,Instagram,Tuvalu,73,1
IT04704,LD00923,demo booked,2025-07-20,instagram,desktop,CP557,Lisa Andrade,lloydrobert@example.net,2025-06-14,Instagram,Tuvalu,73,1
IT01380,LD00923,page viewed,2025-07-26,instagram,mobile,CP672,Lisa Andrade,lloydrobert@example.net,2025-06-14,Instagram,Tuvalu,73,1
IT03047,LD00924,page viewed,2025-03-10,linkedin,desktop,CP136,Mariah Adams,davidbennett@example.net,2024-12-17,LinkedIn,Fiji,59,0
IT02845,LD00925,ad clicked,2024-12-02,instagram,desktop,CP639,Christopher Rodriguez,garciafrederick@example.net,2024-11-16,Instagram,Mongolia,68,1
IT00112,LD00925,email opened,2024-12-13,instagram,desktop,CP268,Christopher Rodriguez,garciafrederick@example.net,2024-11-16,Instagram,Mongolia,68,1
IT01207,LD00926,demo booked,2024-05-22,linkedin,mobile,CP455,Jeffrey Hughes,hillsteven@example.org,2024-03-19,LinkedIn,Austria,49,0
IT02293,LD00927,ad clicked,2024-08-26,linkedin,desktop,CP521,Robert Randolph,promero@example.org,2024-07-18,LinkedIn,Tonga,78,1
IT00387,LD00927,ad clicked,2024-09-18,linkedin,desktop,CP509,Robert Randolph,promero@example.org,2024-07-18,LinkedIn,Tonga,78,1
IT02558,LD00928,page viewed,2024-09-11,instagram,mobile,CP759,Lisa Watts,duncantravis@example.net,2024-09-04,Instagram,Suriname,79,1
IT03177,LD00928,ad clicked,2024-09-12,instagram,mobile,CP242,Lisa Watts,duncantravis@example.net,2024-09-04,Instagram,Suriname,79,1
IT02202,LD00928,demo booked,2024-09-18,instagram,desktop,CP694,Lisa Watts,duncantravis@example.net,2024-09-04,Instagram,Suriname,79,1
IT03117,LD00928,demo booked,2024-11-04,instagram,mobile,CP329,Lisa Watts,duncantravis@example.net,2024-09-04,Instagram,Suriname,79,1
IT02170,LD00928,ad clicked,2024-11-26,instagram,mobile,CP287,Lisa Watts,duncantravis@example.net,2024-09-04,Instagram,Suriname,79,1
IT04700,LD00929,demo booked,2024-08-16,google ads,mobile,CP407,Heather Jennings,zcarpenter@example.com,2024-08-13,Google Ads,Maldives,52,1
IT04456,LD00929,ad clicked,2024-09-25,google ads,desktop,CP631,Heather Jennings,zcarpenter@example.com,2024-08-13,Google Ads,Maldives,52,1
IT02623,LD00929,demo booked,2024-10-03,google ads,mobile,CP200,Heather Jennings,zcarpenter@example.com,2024-08-13,Google Ads,Maldives,52,1
IT01709,LD00929,ad clicked,2024-10-12,google ads,desktop,CP454,Heather Jennings,zcarpenter@example.com,2024-08-13,Google Ads,Maldives,52,1
IT04266,LD00929,page viewed,2024-10-26,google ads,mobile,CP539,Heather Jennings,zcarpenter@example.com,2024-08-13,Google Ads,Maldives,52,1
IT00978,LD00930,demo booked,2024-08-25,instagram,mobile,CP973,Jeremy Mccarthy,leederek@example.net,2024-08-09,Instagram,Ethiopia,62,0
IT00448,LD00930,email opened,2024-09-07,instagram,desktop,CP791,Jeremy Mccarthy,leederek@example.net,2024-08-09,Instagram,Ethiopia,62,0
IT03039,LD00930,demo booked,2024-09-07,instagram,desktop,CP602,Jeremy Mccarthy,leederek@example.net,2024-08-09,Instagram,Ethiopia,62,0
IT04603,LD00930,email opened,2024-09-10,instagram,desktop,CP494,Jeremy Mccarthy,leederek@example.net,2024-08-09,Instagram,Ethiopia,62,0
IT01104,LD00930,email opened,2024-09-18,instagram,mobile,CP227,Jeremy Mccarthy,leederek@example.net,2024-08-09,Instagram,Ethiopia,62,0
IT01725,LD00930,page viewed,2024-09-26,instagram,mobile,CP747,Jeremy Mccarthy,leederek@example.net,2024-08-09,Instagram,Ethiopia,62,0
IT04081,LD00930,demo booked,2024-10-05,instagram,mobile,CP545,Jeremy Mccarthy,leederek@example.net,2024-08-09,Instagram,Ethiopia,62,0
IT03078,LD00930,email opened,2024-10-16,instagram,mobile,CP472,Jeremy Mccarthy,leederek@example.net,2024-08-09,Instagram,Ethiopia,62,0
IT01450,LD00931,demo booked,2024-06-26,instagram,mobile,CP586,Jorge Pruitt,angelagonzalez@example.net,2024-05-24,Instagram,Iraq,46,1
IT03768,LD00931,demo booked,2024-07-02,instagram,desktop,CP200,Jorge Pruitt,angelagonzalez@example.net,2024-05-24,Instagram,Iraq,46,1
IT00899,LD00931,ad clicked,2024-08-14,instagram,desktop,CP670,Jorge Pruitt,angelagonzalez@example.net,2024-05-24,Instagram,Iraq,46,1
IT03937,LD00932,ad clicked,2024-03-27,instagram,desktop,CP559,Amy Parsons,simmonstara@example.net,2024-02-28,Instagram,Estonia,74,0
IT01909,LD00933,page viewed,2024-12-17,instagram,desktop,CP891,Briana Ross,lucasluis@example.com,2024-10-16,Instagram,British Virgin Islands,57,1
IT03578,LD00933,email opened,2024-12-28,instagram,desktop,CP834,Briana Ross,lucasluis@example.com,2024-10-16,Instagram,British Virgin Islands,57,1
IT01387,LD00933,ad clicked,2025-01-13,instagram,desktop,CP533,Briana Ross,lucasluis@example.com,2024-10-16,Instagram,British Virgin Islands,57,1
IT03481,LD00934,ad clicked,2025-07-21,instagram,desktop,CP306,Edward Bright,zpruitt@example.org,2025-05-26,Instagram,North Macedonia,66,1
IT02712,LD00934,ad clicked,2025-08-10,instagram,mobile,CP675,Edward Bright,zpruitt@example.org,2025-05-26,Instagram,North Macedonia,66,1
IT01078,LD00934,email opened,2025-08-16,instagram,desktop,CP601,Edward Bright,zpruitt@example.org,2025-05-26,Instagram,North Macedonia,66,1
IT02776,LD00935,email opened,2024-05-24,email campaign,desktop,CP990,Jamie Douglas,wwright@example.com,2024-05-17,Email Campaign,Portugal,83,1
IT02302,LD00936,ad clicked,2024-01-14,google ads,desktop,CP746,Erik Phillips,patrickduran@example.net,2024-01-01,Google Ads,Morocco,63,0
IT00497,LD00936,page viewed,2024-01-16,google ads,desktop,CP974,Erik Phillips,patrickduran@example.net,2024-01-01,Google Ads,Morocco,63,0
IT00324,LD00936,page viewed,2024-02-18,google ads,mobile,CP691,Erik Phillips,patrickduran@example.net,2024-01-01,Google Ads,Morocco,63,0
IT03060,LD00936,email opened,2024-03-29,google ads,mobile,CP743,Erik Phillips,patrickduran@example.net,2024-01-01,Google Ads,Morocco,63,0
IT04222,LD00937,demo booked,2025-08-05,google ads,mobile,CP271,Mary Vargas,carolallison@example.com,2025-08-01,Google Ads,Antigua and Barbuda,66,1
IT04284,LD00937,ad clicked,2025-08-07,google ads,mobile,CP184,Mary Vargas,carolallison@example.com,2025-08-01,Google Ads,Antigua and Barbuda,66,1
IT02524,LD00937,page viewed,2025-08-17,google ads,mobile,CP679,Mary Vargas,carolallison@example.com,2025-08-01,Google Ads,Antigua and Barbuda,66,1
IT02751,LD00937,ad clicked,2025-09-05,google ads,mobile,CP942,Mary Vargas,carolallison@example.com,2025-08-01,Google Ads,Antigua and Barbuda,66,1
IT02107,LD00938,page viewed,2024-09-06,linkedin,mobile,CP648,Rose Grant MD,isabel34@example.com,2024-07-19,LinkedIn,Mayotte,78,0
IT00075,LD00938,email opened,2024-10-01,linkedin,desktop,CP943,Rose Grant MD,isabel34@example.com,2024-07-19,LinkedIn,Mayotte,78,0
IT02519,LD00938,demo booked,2024-10-09,linkedin,mobile,CP613,Rose Grant MD,isabel34@example.com,2024-07-19,LinkedIn,Mayotte,78,0
IT02476,LD00939,page viewed,2025-07-06,google ads,desktop,CP249,Jeffrey White,robinsonsara@example.org,2025-05-23,Google Ads,Antigua and Barbuda,89,0
IT02682,LD00939,email opened,2025-07-15,google ads,desktop,CP923,Jeffrey White,robinsonsara@example.org,2025-05-23,Google Ads,Antigua and Barbuda,89,0
IT03347,LD00939,page viewed,2025-07-19,google ads,mobile,CP534,Jeffrey White,robinsonsara@example.org,2025-05-23,Google Ads,Antigua and Barbuda,89,0
IT01312,LD00940,ad clicked,2024-06-10,linkedin,desktop,CP581,Brandy Smith,xhamilton@example.com,2024-05-06,LinkedIn,Lithuania,46,0
IT01895,LD00940,demo booked,2024-07-27,linkedin,desktop,CP632,Brandy Smith,xhamilton@example.com,2024-05-06,LinkedIn,Lithuania,46,0
IT00994,LD00941,demo booked,2024-10-19,email campaign,mobile,CP290,John Walker,jacquelinemurphy@example.net,2024-10-11,Email Campaign,Serbia,75,1
IT01439,LD00941,demo booked,2024-11-09,email campaign,mobile,CP245,John Walker,jacquelinemurphy@example.net,2024-10-11,Email Campaign,Serbia,75,1
IT01669,LD00941,page viewed,2024-12-24,email campaign,mobile,CP165,John Walker,jacquelinemurphy@example.net,2024-10-11,Email Campaign,Serbia,75,1
IT01402,LD00941,page viewed,2025-01-01,email campaign,mobile,CP409,John Walker,jacquelinemurphy@example.net,2024-10-11,Email Campaign,Serbia,75,1
IT02574,LD00942,page viewed,2024-10-09,email campaign,desktop,CP972,Nicole Jones,kayla63@example.org,2024-09-25,Email Campaign,Costa Rica,66,0
IT04412,LD00942,demo booked,2024-10-13,email campaign,mobile,CP829,Nicole Jones,kayla63@example.org,2024-09-25,Email Campaign,Costa Rica,66,0
IT03467,LD00942,email opened,2024-11-06,email campaign,desktop,CP807,Nicole Jones,kayla63@example.org,2024-09-25,Email Campaign,Costa Rica,66,0
IT02508,LD00942,demo booked,2024-11-15,email campaign,mobile,CP422,Nicole Jones,kayla63@example.org,2024-09-25,Email Campaign,Costa Rica,66,0
IT04009,LD00942,email opened,2024-12-01,email campaign,desktop,CP576,Nicole Jones,kayla63@example.org,2024-09-25,Email Campaign,Costa Rica,66,0
IT02036,LD00943,demo booked,2024-12-12,email campaign,desktop,CP102,Megan Martin,david02@example.com,2024-11-17,Email Campaign,Fiji,72,1
IT02840,LD00943,email opened,2024-12-14,email campaign,desktop,CP380,Megan Martin,david02@example.com,2024-11-17,Email Campaign,Fiji,72,1
IT01100,LD00944,demo booked,2025-06-21,instagram,mobile,CP117,Jacob Gutierrez,gibbswilliam@example.com,2025-06-11,Instagram,Bahrain,61,0
IT02609,LD00944,ad clicked,2025-06-26,instagram,mobile,CP783,Jacob Gutierrez,gibbswilliam@example.com,2025-06-11,Instagram,Bahrain,61,0
IT00091,LD00944,page viewed,2025-07-03,instagram,desktop,CP568,Jacob Gutierrez,gibbswilliam@example.com,2025-06-11,Instagram,Bahrain,61,0
IT02499,LD00944,email opened,2025-07-04,instagram,mobile,CP316,Jacob Gutierrez,gibbswilliam@example.com,2025-06-11,Instagram,Bahrain,61,0
IT04516,LD00944,demo booked,2025-07-05,instagram,desktop,CP968,Jacob Gutierrez,gibbswilliam@example.com,2025-06-11,Instagram,Bahrain,61,0
IT01793,LD00944,ad clicked,2025-07-12,instagram,mobile,CP514,Jacob Gutierrez,gibbswilliam@example.com,2025-06-11,Instagram,Bahrain,61,0
IT00444,LD00944,page viewed,2025-07-18,instagram,mobile,CP360,Jacob Gutierrez,gibbswilliam@example.com,2025-06-11,Instagram,Bahrain,61,0
IT00944,LD00944,demo booked,2025-07-20,instagram,mobile,CP158,Jacob Gutierrez,gibbswilliam@example.com,2025-06-11,Instagram,Bahrain,61,0
IT03002,LD00944,ad clicked,2025-08-16,instagram,mobile,CP393,Jacob Gutierrez,gibbswilliam@example.com,2025-06-11,Instagram,Bahrain,61,0
IT01744,LD00944,demo booked,2025-09-05,instagram,desktop,CP136,Jacob Gutierrez,gibbswilliam@example.com,2025-06-11,Instagram,Bahrain,61,0
IT00044,LD00944,ad clicked,2025-09-07,instagram,mobile,CP684,Jacob Gutierrez,gibbswilliam@example.com,2025-06-11,Instagram,Bahrain,61,0
IT01862,LD00945,email opened,2024-10-03,linkedin,mobile,CP775,Kevin Lucas,charlene85@example.com,2024-10-01,LinkedIn,Madagascar,97,1
IT00823,LD00945,email opened,2024-10-12,linkedin,mobile,CP749,Kevin Lucas,charlene85@example.com,2024-10-01,LinkedIn,Madagascar,97,1
IT04691,LD00945,page viewed,2024-10-26,linkedin,mobile,CP764,Kevin Lucas,charlene85@example.com,2024-10-01,LinkedIn,Madagascar,97,1
IT04258,LD00945,ad clicked,2024-11-09,linkedin,mobile,CP629,Kevin Lucas,charlene85@example.com,2024-10-01,LinkedIn,Madagascar,97,1
IT02617,LD00945,email opened,2024-11-16,linkedin,mobile,CP347,Kevin Lucas,charlene85@example.com,2024-10-01,LinkedIn,Madagascar,97,1
IT01014,LD00946,email opened,2024-11-25,email campaign,desktop,CP260,Christopher Hurley,rhonda46@example.net,2024-11-01,Email Campaign,Georgia,82,1
IT04855,LD00946,email opened,2024-11-26,email campaign,desktop,CP426,Christopher Hurley,rhonda46@example.net,2024-11-01,Email Campaign,Georgia,82,1
IT02224,LD00946,ad clicked,2024-12-03,email campaign,desktop,CP384,Christopher Hurley,rhonda46@example.net,2024-11-01,Email Campaign,Georgia,82,1
IT03901,LD00946,email opened,2024-12-13,email campaign,mobile,CP827,Christopher Hurley,rhonda46@example.net,2024-11-01,Email Campaign,Georgia,82,1
IT03615,LD00947,email opened,2025-07-08,google ads,mobile,CP896,Michael Vasquez,nicole77@example.com,2025-06-19,Google Ads,Madagascar,86,0
IT00567,LD00947,email opened,2025-09-11,google ads,mobile,CP961,Michael Vasquez,nicole77@example.com,2025-06-19,Google Ads,Madagascar,86,0
IT01929,LD00947,email opened,2025-09-14,google ads,desktop,CP926,Michael Vasquez,nicole77@example.com,2025-06-19,Google Ads,Madagascar,86,0
IT02563,LD00948,page viewed,2025-08-03,google ads,desktop,CP743,Mr. Andrew Hanson MD,samantha77@example.com,2025-07-30,Google Ads,Martinique,81,0
IT04342,LD00948,email opened,2025-09-01,google ads,desktop,CP332,Mr. Andrew Hanson MD,samantha77@example.com,2025-07-30,Google Ads,Martinique,81,0
IT00468,LD00948,page viewed,2025-10-05,google ads,desktop,CP325,Mr. Andrew Hanson MD,samantha77@example.com,2025-07-30,Google Ads,Martinique,81,0
IT01572,LD00948,ad clicked,2025-10-19,google ads,mobile,CP867,Mr. Andrew Hanson MD,samantha77@example.com,2025-07-30,Google Ads,Martinique,81,0
IT00574,LD00949,email opened,2024-02-09,google ads,desktop,CP996,Joseph Miller,audrey74@example.net,2024-01-27,Google Ads,Bouvet Island (Bouvetoya),83,1
IT04697,LD00949,email opened,2024-02-28,google ads,desktop,CP458,Joseph Miller,audrey74@example.net,2024-01-27,Google Ads,Bouvet Island (Bouvetoya),83,1
IT04282,LD00949,ad clicked,2024-03-14,google ads,mobile,CP378,Joseph Miller,audrey74@example.net,2024-01-27,Google Ads,Bouvet Island (Bouvetoya),83,1
IT01546,LD00949,email opened,2024-04-18,google ads,desktop,CP923,Joseph Miller,audrey74@example.net,2024-01-27,Google Ads,Bouvet Island (Bouvetoya),83,1
IT04372,LD00950,email opened,2025-04-26,instagram,desktop,CP173,Nicholas Camacho,samuelbeard@example.net,2025-04-20,Instagram,Northern Mariana Islands,71,1
IT03083,LD00950,page viewed,2025-05-13,instagram,desktop,CP499,Nicholas Camacho,samuelbeard@example.net,2025-04-20,Instagram,Northern Mariana Islands,71,1
IT00851,LD00950,email opened,2025-05-15,instagram,desktop,CP121,Nicholas Camacho,samuelbeard@example.net,2025-04-20,Instagram,Northern Mariana Islands,71,1
IT03965,LD00950,ad clicked,2025-06-05,instagram,desktop,CP317,Nicholas Camacho,samuelbeard@example.net,2025-04-20,Instagram,Northern Mariana Islands,71,1
IT00412,LD00950,page viewed,2025-06-18,instagram,desktop,CP602,Nicholas Camacho,samuelbeard@example.net,2025-04-20,Instagram,Northern Mariana Islands,71,1
IT04916,LD00951,ad clicked,2024-11-10,email campaign,desktop,CP873,Lori Wu,brittanydougherty@example.net,2024-10-10,Email Campaign,Martinique,69,0
IT00250,LD00951,email opened,2024-12-29,email campaign,desktop,CP218,Lori Wu,brittanydougherty@example.net,2024-10-10,Email Campaign,Martinique,69,0
IT01129,LD00952,demo booked,2025-03-05,google ads,desktop,CP896,Stephanie Camacho,sarashea@example.com,2025-02-09,Google Ads,Azerbaijan,26,1
IT01537,LD00952,email opened,2025-04-05,google ads,mobile,CP881,Stephanie Camacho,sarashea@example.com,2025-02-09,Google Ads,Azerbaijan,26,1
IT00592,LD00952,page viewed,2025-04-15,google ads,mobile,CP395,Stephanie Camacho,sarashea@example.com,2025-02-09,Google Ads,Azerbaijan,26,1
IT01832,LD00952,demo booked,2025-04-16,google ads,mobile,CP555,Stephanie Camacho,sarashea@example.com,2025-02-09,Google Ads,Azerbaijan,26,1
IT02991,LD00952,page viewed,2025-04-27,google ads,mobile,CP638,Stephanie Camacho,sarashea@example.com,2025-02-09,Google Ads,Azerbaijan,26,1
IT03604,LD00953,demo booked,2025-06-20,instagram,desktop,CP948,Daniel Anderson,barbara41@example.net,2025-05-20,Instagram,Micronesia,28,0
IT00173,LD00953,demo booked,2025-06-21,instagram,desktop,CP797,Daniel Anderson,barbara41@example.net,2025-05-20,Instagram,Micronesia,28,0
IT04225,LD00953,email opened,2025-07-07,instagram,mobile,CP791,Daniel Anderson,barbara41@example.net,2025-05-20,Instagram,Micronesia,28,0
IT00661,LD00953,email opened,2025-08-15,instagram,mobile,CP666,Daniel Anderson,barbara41@example.net,2025-05-20,Instagram,Micronesia,28,0
IT00310,LD00953,ad clicked,2025-08-18,instagram,desktop,CP205,Daniel Anderson,barbara41@example.net,2025-05-20,Instagram,Micronesia,28,0
IT01904,LD00954,page viewed,2025-04-22,email campaign,mobile,CP575,Jessica Wagner,phillipsjeffrey@example.net,2025-02-21,Email Campaign,Montenegro,72,0
IT01746,LD00954,demo booked,2025-04-30,email campaign,desktop,CP266,Jessica Wagner,phillipsjeffrey@example.net,2025-02-21,Email Campaign,Montenegro,72,0
IT02430,LD00954,page viewed,2025-05-20,email campaign,mobile,CP853,Jessica Wagner,phillipsjeffrey@example.net,2025-02-21,Email Campaign,Montenegro,72,0
IT04504,LD00955,email opened,2025-06-25,linkedin,desktop,CP456,Marissa Cantu,elizabethrivera@example.net,2025-05-24,LinkedIn,Dominican Republic,65,1
IT02686,LD00955,page viewed,2025-07-14,linkedin,mobile,CP342,Marissa Cantu,elizabethrivera@example.net,2025-05-24,LinkedIn,Dominican Republic,65,1
IT04686,LD00955,page viewed,2025-07-20,linkedin,desktop,CP846,Marissa Cantu,elizabethrivera@example.net,2025-05-24,LinkedIn,Dominican Republic,65,1
IT02823,LD00956,email opened,2024-05-29,google ads,desktop,CP156,Emily Vargas,richardsallen@example.org,2024-05-03,Google Ads,Wallis and Futuna,67,1
IT02241,LD00956,email opened,2024-07-16,google ads,desktop,CP404,Emily Vargas,richardsallen@example.org,2024-05-03,Google Ads,Wallis and Futuna,67,1
IT02651,LD00958,ad clicked,2024-05-02,google ads,desktop,CP392,Melissa Klein,steven37@example.com,2024-03-27,Google Ads,Austria,62,0
IT01472,LD00958,demo booked,2024-06-13,google ads,mobile,CP134,Melissa Klein,steven37@example.com,2024-03-27,Google Ads,Austria,62,0
IT03303,LD00960,email opened,2024-03-31,email campaign,desktop,CP223,Richard Porter,umosley@example.net,2024-02-15,Email Campaign,Holy See (Vatican City State),58,0
IT04892,LD00960,email opened,2024-04-22,email campaign,desktop,CP665,Richard Porter,umosley@example.net,2024-02-15,Email Campaign,Holy See (Vatican City State),58,0
IT03326,LD00960,ad clicked,2024-04-30,email campaign,mobile,CP175,Richard Porter,umosley@example.net,2024-02-15,Email Campaign,Holy See (Vatican City State),58,0
IT04062,LD00961,demo booked,2024-04-24,instagram,mobile,CP495,Chris Williams,jackie67@example.net,2024-03-01,Instagram,British Indian Ocean Territory (Chagos Archipelago),84,1
IT01309,LD00961,page viewed,2024-05-02,instagram,mobile,CP719,Chris Williams,jackie67@example.net,2024-03-01,Instagram,British Indian Ocean Territory (Chagos Archipelago),84,1
IT02428,LD00961,email opened,2024-05-08,instagram,desktop,CP319,Chris Williams,jackie67@example.net,2024-03-01,Instagram,British Indian Ocean Territory (Chagos Archipelago),84,1
IT00735,LD00961,ad clicked,2024-05-24,instagram,mobile,CP708,Chris Williams,jackie67@example.net,2024-03-01,Instagram,British Indian Ocean Territory (Chagos Archipelago),84,1
IT00690,LD00961,page viewed,2024-05-29,instagram,mobile,CP633,Chris Williams,jackie67@example.net,2024-03-01,Instagram,British Indian Ocean Territory (Chagos Archipelago),84,1
IT02345,LD00962,page viewed,2024-05-12,google ads,mobile,CP196,Eric Cook,psmith@example.org,2024-04-21,Google Ads,Nigeria,45,0
IT01133,LD00962,demo booked,2024-05-30,google ads,desktop,CP626,Eric Cook,psmith@example.org,2024-04-21,Google Ads,Nigeria,45,0
IT00879,LD00962,demo booked,2024-06-06,google ads,desktop,CP918,Eric Cook,psmith@example.org,2024-04-21,Google Ads,Nigeria,45,0
